work_id,title,creator_ref,creator_name,period_ref,icon_ref,status,repository,support,dimensions,source_book,source_chapter,originalsource_sentence
work_0e7cf1bf,天王,P_45855,公祐,五代/宋初,,见存,公祐於諸寺,Wall,,《益州名画录》,卷上,"公祐者, 長安<sup>〔1〕</sup>人也, 寶曆<sup>〔2〕</sup>中寓居<sup>〔3〕</sup>蜀城。攻<sup>〔4〕</sup>畫人物, 尤善佛像、天王、神鬼<sup>〔5〕</sup>。初贊皇公李德裕<sup>〔6〕</sup>鎮蜀之日, 賓禮待之, 自寶曆、太和至開成年<sup>〔7〕</sup>, 公祐於諸寺畫佛像甚多。會昌年一<sup>〔8〕</sup>例除毀, 唯存大聖慈寺<sup>〔10〕</sup>文殊閣下《天王》三堵, 閣裏內《東方天王》一堵, 藥師院師堂內《四天王並十二神<sup>〔11〕</sup>》, 前寺石經院《天王部屬》, 並公祐筆, 見存。公祐天資神用, 筆奪化權, 應變無涯, 罔象莫測, 名高當代, 時無等倫。<sup>〔12〕</sup>數仞<sup>〔13〕</sup>之牆, 用筆最尚<sup>〔14〕</sup>, 風神骨氣, 唯公祐得之, 六法<sup>〔15〕</sup>全矣。"
work_9a079f29,和修吉龍王,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_3feb0173,鬼子母,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_769df7e1,天女,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_c89aeb6c,兩金剛,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_a2f7eb99,東、西二方天王,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_4eec6837,阿彌陀佛,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_2ecc436d,四菩薩,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_ee94ac1a,觀音像,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_55879615,七佛,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_762137cc,四仙人,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_b8869505,大悲變相,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_62205078,南、北二方天王,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_6a2a60f6,北方天王,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
work_3aef9258,天王變相,P_18860,範瓊,五代/宋初,,重妆/修复,三人同手於諸寺,Wall,,《益州名画录》,卷上,"範瓊者, 不知何許人也。開成年與陳皓、彭堅<sup>〔2〕</sup>同時同藝<sup>〔3〕</sup>, 寓居蜀城。三人善畫人物、佛像、天王、羅漢、鬼神, 三人同手於諸寺圖畫佛像甚多。會昌年除毀後, 餘大聖慈一寺佛像得存。洎<sup>〔4〕</sup>宣宗皇帝<sup>〔5〕</sup>再興佛寺, 三人於聖壽寺<sup>〔6〕</sup>、聖興寺<sup>〔7〕</sup>、净衆寺<sup>〔8〕</sup>、中興寺<sup>〔9〕</sup>, 自大中至乾符<sup>〔10〕</sup>, 筆無暫釋<sup>〔11〕</sup>, 圖畫二百餘間牆壁, 天王、佛像、高僧、經驗<sup>〔12〕</sup>及諸變相<sup>〔13〕</sup>, 名目雖同, 形狀一無同者。自淳化五年、咸平三年, 兩遇兵火, 得存三寺筆蹤。大聖慈南廊下《藥☐【？叉】<sup>〔14〕</sup>大將》《和修吉龍王<sup>〔15〕</sup>》《鬼子母<sup>〔16〕</sup>》《天女<sup>〔17〕</sup>》五堵, 謂之“十七護神<sup>〔18〕</sup>”; 北廊下石經院門《兩金剛<sup>〔19〕</sup>》《東、西二方天王》; 中寺大悲院門上《阿彌陀佛<sup>〔20〕</sup>》及《四菩薩》; 院門兩畔《觀音像》《藥師<sup>〔21〕</sup>像》; 石經板上《七佛<sup>〔22〕</sup>》《四仙人<sup>〔23〕</sup>》《大悲變相》<sup>〔24〕</sup>; 大將堂兩畔《南、北二方天王》; 文殊閣下《北方天王》<sup>〔25〕</sup>及《天王變相》。此寺畫壁, 自唐至今, 年紀<sup>〔26〕</sup>深遠, 彩色故暗, 重粧損者十四五矣<sup>〔27〕</sup>。聖壽寺大殿《釋伽像》《行道北方天"
