icon_id,subject_term,category,creator_name,source_book,source_chapter,source_text
icon_2087393a,明皇幸華清宮避暑圖,Painting (General),僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_9e672537,吳王宴姑蘇臺圖,Architecture,僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_9674715c,明皇帝幸華清宮避暑圖,Painting (General),僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_66cd643f,姑蘇臺,Architecture,僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_8511cd28,避暑宮圖,Painting (General),僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_6a79ad49,圖畫,Painting (General),僧楚安,《益州名画录》,卷中·能格中品,"僧楚安, 蜀州什邡人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮避暑圖》《吳王宴姑蘇臺圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇、團扇大小雖殊, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒之甚也, 今亦見存。恐後人誤認, 故附而正之。"
icon_01c5c59f,蟲魚圖,Painting (General),滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_fb505e26,蟬蝶圖,Bird-and-Flower,滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_488590f1,生菜圖,Painting (General),滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_a1e08bd0,折枝花圖,Bird-and-Flower,滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_332c5166,折枝果子圖,Painting (General),滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_fd262760,雜竹樣,Bird-and-Flower,滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_7336ab23,天花瑞像,Bird-and-Flower,滕昌祐,《益州名画录》,卷中·能格中品,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐不婚不仕, 書畫是好, 情性高潔, 不肯趨時。常於所居樹竹石杞菊, 種名花異草木, 以資其畫。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花圖》《折枝果子圖》《雜竹樣》, 造夾紵果子。隨類傅色, 并擬諸生。攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍, 蓋唐時邊鸞之類也。"
icon_1e823494,羅漢,Religious Figure,禪月大師,《益州名画录》,卷下·能格下品,"禪月大師, 婺州金溪人也。俗姓姜氏, 名貫休, 字德隱。天復年入蜀, 王先主賜紫衣、師號。師之詩名高節, 宇內鹹知, 善草書、圖畫, 時人比諸懷素。師閻立本, 畫《羅漢》十六幀, 龐眉大目者、朵頤隆鼻者、倚松石者、坐山水者, 胡貌梵相, 曲盡其態。或問之,云: “休自夢中所覩爾。” 又畫《釋迦十弟子》, 亦如此類。人皆異之, 頗為門弟子所寶。當時卿相, 皆有歌詩求其筆, 唯可見而不可得也。太平興國年初, 太宗皇帝搜訪古畫日, 給事中程公（羽）牧蜀, 將貫休《羅漢》十六幀為古畫進呈。"
icon_7a7e09a4,釋迦十弟子,Religious Figure,禪月大師,《益州名画录》,卷下·能格下品,"禪月大師, 婺州金溪人也。俗姓姜氏, 名貫休, 字德隱。天復年入蜀, 王先主賜紫衣、師號。師之詩名高節, 宇內鹹知, 善草書、圖畫, 時人比諸懷素。師閻立本, 畫《羅漢》十六幀, 龐眉大目者、朵頤隆鼻者、倚松石者、坐山水者, 胡貌梵相, 曲盡其態。或問之,云: “休自夢中所覩爾。” 又畫《釋迦十弟子》, 亦如此類。人皆異之, 頗為門弟子所寶。當時卿相, 皆有歌詩求其筆, 唯可見而不可得也。太平興國年初, 太宗皇帝搜訪古畫日, 給事中程公（羽）牧蜀, 將貫休《羅漢》十六幀為古畫進呈。"
icon_8e32c57e,圖畫,Painting (General),禪月大師,《益州名画录》,卷下·能格下品,"禪月大師, 婺州金溪人也。俗姓姜氏, 名貫休, 字德隱。天復年入蜀, 王先主賜紫衣、師號。師之詩名高節, 宇內鹹知, 善草書、圖畫, 時人比諸懷素。師閻立本, 畫《羅漢》十六幀, 龐眉大目者、朵頤隆鼻者、倚松石者、坐山水者, 胡貌梵相, 曲盡其態。或問之,云: “休自夢中所覩爾。” 又畫《釋迦十弟子》, 亦如此類。人皆異之, 頗為門弟子所寶。當時卿相, 皆有歌詩求其筆, 唯可見而不可得也。太平興國年初, 太宗皇帝搜訪古畫日, 給事中程公（羽）牧蜀, 將貫休《羅漢》十六幀為古畫進呈。"
icon_903a1012,辟支佛,Religious Figure,禪月大師,《益州名画录》,卷下·能格下品,"西嶽高僧名貫休, 高情峭拔凌清秋。天教水墨畫羅漢, 魁岸古容生筆頭。時幀大綃泥高壁, 閉目焚香坐禪室。或然夢裏見真儀, 脫下袈裟點神筆。高握節腕當空擲, 窣窣毫端任狂逸。逡巡便是兩三軀, 不似畫工虗費日。怪石安排嵌復枯, 真僧列坐連跏趺。形如瘦鶴精神健, 頂似伏犀頭骨麤。一倚松根傍巖縫, 曲碌腰身長欲動。看經弟子擬聞聲, 瞌睡山童疑有夢。不知夏臘幾多年, 一手搘頤偏袒肩。口開或若共人語, 身定復疑初坐禪。案前卧象低垂鼻, 崖畔老猿斜展臂。芭蕉花裏刷輕紅, 苔蘚文中暈深翠。硬節筇杖矮松牀, 雪色眉毛一寸長。繩關梵夾兩三片, 線補衲衣千萬行。林間落葉紛紛墮, 一印殘香斷煙火。皮穿木屐不曾拖, 笋織蒲團鎮長坐。休公休公逸藝無人加, 聲譽喧喧遍海涯。五七字詩一千首, 大小篆字三十家。唐朝歷歷多名士, 蕭子雲兼吳道子。若將書畫比休公, 只恐當時浪生死。休公休公始自江南來入秦, 於今到蜀多交親。詩名畫手皆奇絕, 覷你凡人事事精。瓦棺寺裏《維摩詰》, 舍衛城中《辟支佛》。若將此畫比量看, 最是人間為第一。"
icon_5b175906,三時山,Landscape,張詢,《益州名画录》,卷下·能格下品,"張詢者, 南海人也。爰自鄉薦下第, 久住帝京, 精於小筆。中和年隨駕到蜀, 與昭覺寺休夢長老故交, 遂依託焉。忽一日, 長老請於本寺大慈堂後留少筆蹤, 畫一堵早景、一堵午景、一堵晚景, 謂之《三時山》, 蓋貌吳中山水, 頗甚工。畫畢之日, 遇僖宗駕幸茲寺, 盡日歎賞。王氏朝皇太子簡王欲要遷於東宮, 為壁泥通枋, 移損不全, 乃寢前命, 今見存。"
icon_1451e181,吳中山水,Landscape,張詢,《益州名画录》,卷下·能格下品,"張詢者, 南海人也。爰自鄉薦下第, 久住帝京, 精於小筆。中和年隨駕到蜀, 與昭覺寺休夢長老故交, 遂依託焉。忽一日, 長老請於本寺大慈堂後留少筆蹤, 畫一堵早景、一堵午景、一堵晚景, 謂之《三時山》, 蓋貌吳中山水, 頗甚工。畫畢之日, 遇僖宗駕幸茲寺, 盡日歎賞。王氏朝皇太子簡王欲要遷於東宮, 為壁泥通枋, 移損不全, 乃寢前命, 今見存。"
icon_6e909416,寫真,Portrait,宋藝,《益州名画录》,卷下·能格下品,"宋藝, 蜀人也。攻寫真。王蜀時, 充翰林寫貌待詔, 模寫大唐二十一帝聖容, 及當時供奉道士葉法善、禪僧一行、沙門海會、內侍高力士於大聖慈寺玄宗御容院上壁, 今見存。"
icon_095baeb4,十二仙君,Religious Figure,李壽儀,《益州名画录》,卷下·能格下品,"道士李壽儀者, 邛州依政人也。壯年慕道, 於本縣有德觀為道士。齋醮之外, 專精畫業, 人呼為“李水墨”, 多畫道門尊像。往來青城山丈人觀, 宗師張素卿筆法, 每點簇五嶽四瀆部屬, 歸家習學之, 如此數年。簡州開元觀有張素卿畫《十二仙君》一堂（乾德四年）遭火所焚, 廣政中壽儀往彼焚香齋潔模寫, 將歸邛州天師觀西院上畫其壁, 但窮精粹, 筆力因於素卿, 神彩氣運, 有過時流, 一堂六堵, 見存。"
icon_900cb6ec,四天王,Religious Figure,僧令宗,《益州名画录》,卷下·能格下品,"僧令宗, 丘文播異姓弟也。攻畫山水、人物、佛像、天王。今大聖慈寺三學院下、經樓院下兩畔《四天王》兩堵, 放生池揭諦堂內《六祖》, 并令宗筆, 見存。"
icon_1188ba5c,畫山水,Landscape,僧令宗,《益州名画录》,卷下·能格下品,"僧令宗, 丘文播異姓弟也。攻畫山水、人物、佛像、天王。今大聖慈寺三學院下、經樓院下兩畔《四天王》兩堵, 放生池揭諦堂內《六祖》, 并令宗筆, 見存。"
icon_e4687433,人物,Human Figure,僧令宗,《益州名画录》,卷下·能格下品,"僧令宗, 丘文播異姓弟也。攻畫山水、人物、佛像、天王。今大聖慈寺三學院下、經樓院下兩畔《四天王》兩堵, 放生池揭諦堂內《六祖》, 并令宗筆, 見存。"
icon_b4b4b956,佛像,Religious Figure,僧令宗,《益州名画录》,卷下·能格下品,"僧令宗, 丘文播異姓弟也。攻畫山水、人物、佛像、天王。今大聖慈寺三學院下、經樓院下兩畔《四天王》兩堵, 放生池揭諦堂內《六祖》, 并令宗筆, 見存。"
icon_095db8b7,天王,Religious Figure,僧令宗,《益州名画录》,卷下·能格下品,"僧令宗, 丘文播異姓弟也。攻畫山水、人物、佛像、天王。今大聖慈寺三學院下、經樓院下兩畔《四天王》兩堵, 放生池揭諦堂內《六祖》, 并令宗筆, 見存。"
icon_944191e4,天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_a66207c5,祖師,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_0aea57cb,諸高僧,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_b3191695,竹石花雀,Landscape,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_1ee68aa1,畫花雀,Bird-and-Flower,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_5ff73820,人物,Human Figure,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_6a01312e,佛像,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"丘文曉, 播弟也。攻畫花雀、人物、佛像。今净衆寺延壽禪院《天王》《祖師》及《諸高僧》《竹石花雀》二十餘堵, 廣政癸卯歲, 文曉與僧令宗合手描畫, 今見存。"
icon_70cb6282,峨眉山,Landscape,丘文曉,《益州名画录》,卷下·附録,"大聖慈寺六祖院羅漢閣上《峨眉山》《青城山》《羅浮山》《霧中山》四堵, 中和年畫, 不留姓名。評妙格中品。"
icon_9012efcd,青城山,Landscape,丘文曉,《益州名画录》,卷下·附録,"大聖慈寺六祖院羅漢閣上《峨眉山》《青城山》《羅浮山》《霧中山》四堵, 中和年畫, 不留姓名。評妙格中品。"
icon_878fc2c3,羅浮山,Landscape,丘文曉,《益州名画录》,卷下·附録,"大聖慈寺六祖院羅漢閣上《峨眉山》《青城山》《羅浮山》《霧中山》四堵, 中和年畫, 不留姓名。評妙格中品。"
icon_8b90bd26,霧中山,Landscape,丘文曉,《益州名画录》,卷下·附録,"大聖慈寺六祖院羅漢閣上《峨眉山》《青城山》《羅浮山》《霧中山》四堵, 中和年畫, 不留姓名。評妙格中品。"
icon_89588bdc,東、北二方天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"三學院, 舊名東廚院, 門兩畔畫《東、北二方天王》兩堵, 王蜀先主修改後, 移在院內北廊下。亡失姓名。評能格上品。"
icon_fba2be75,南、北二方天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"多寶塔下《南、北二方天王》《彌勒佛會》《師子國王》《菩薩》, 普賢閣外《北方天王》, 不記畫人姓名。評能格中品。"
icon_93f5d087,彌勒佛會,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"多寶塔下《南、北二方天王》《彌勒佛會》《師子國王》《菩薩》, 普賢閣外《北方天王》, 不記畫人姓名。評能格中品。"
icon_900fc34e,菩薩,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"多寶塔下《南、北二方天王》《彌勒佛會》《師子國王》《菩薩》, 普賢閣外《北方天王》, 不記畫人姓名。評能格中品。"
icon_fc27f33d,北方天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"多寶塔下《南、北二方天王》《彌勒佛會》《師子國王》《菩薩》, 普賢閣外《北方天王》, 不記畫人姓名。評能格中品。"
icon_38635977,花竹芭蕉,Bird-and-Flower,丘文曉,《益州名画录》,卷下·附録,"聖壽寺東廊下維摩詰堂內, 畫《居士方丈》《花竹芭蕉》《山水松石》《風候雲氣》三堵, 景福年畫, 不留姓名。評能格中品。"
icon_9df5a3e2,山水松石,Landscape,丘文曉,《益州名画录》,卷下·附録,"聖壽寺東廊下維摩詰堂內, 畫《居士方丈》《花竹芭蕉》《山水松石》《風候雲氣》三堵, 景福年畫, 不留姓名。評能格中品。"
icon_8b2d9557,風候雲氣,Landscape,丘文曉,《益州名画录》,卷下·附録,"聖壽寺東廊下維摩詰堂內, 畫《居士方丈》《花竹芭蕉》《山水松石》《風候雲氣》三堵, 景福年畫, 不留姓名。評能格中品。"
icon_5eb123ef,四天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"昭覺寺大悲堂內《四天王》兩堵, 堂外《觀音》一堵, 寺門後兩畔《東、西天王》兩堵, 并中和年畫, 不知畫人名姓。評能格中品。"
icon_4f587be7,觀音,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"昭覺寺大悲堂內《四天王》兩堵, 堂外《觀音》一堵, 寺門後兩畔《東、西天王》兩堵, 并中和年畫, 不知畫人名姓。評能格中品。"
icon_6339ea9d,東、西天王,Religious Figure,丘文曉,《益州名画录》,卷下·附録,"昭覺寺大悲堂內《四天王》兩堵, 堂外《觀音》一堵, 寺門後兩畔《東、西天王》兩堵, 并中和年畫, 不知畫人名姓。評能格中品。"
icon_b18f568d,行道高僧,Religious Figure,盧楞伽,《益州名画录》,Patched,"楞伽者, 京兆人也。明皇帝駐蹕之日, 自汴入蜀, 嘉名高譽, 播諸蜀川, 當代名流, 咸伏其妙。至德二載起大聖慈寺, 乾元初於殿東、西廊下畫《行道高僧》數堵, 顏真卿題, 時稱二絕。至乾寧元年, 王蜀先主於寺東廊起三學院, 不敢損其名畫, 移一堵於院門南, 移一堵於門北, 一堵於觀音堂後。此《行道僧》三堵六身畫, 經二百五十餘年, 至今宛如初矣。西廊下一堵《馬鳴、提婆》二軀, 雖遭粉飾, 猶未損其筆蹤。餘者重粧, 皆昧前跡。蜀中諸寺佛像甚多, 會昌年皆盡毁。"
icon_4f90b4e4,行道僧,Religious Figure,盧楞伽,《益州名画录》,Patched,"楞伽者, 京兆人也。明皇帝駐蹕之日, 自汴入蜀, 嘉名高譽, 播諸蜀川, 當代名流, 咸伏其妙。至德二載起大聖慈寺, 乾元初於殿東、西廊下畫《行道高僧》數堵, 顏真卿題, 時稱二絕。至乾寧元年, 王蜀先主於寺東廊起三學院, 不敢損其名畫, 移一堵於院門南, 移一堵於門北, 一堵於觀音堂後。此《行道僧》三堵六身畫, 經二百五十餘年, 至今宛如初矣。西廊下一堵《馬鳴、提婆》二軀, 雖遭粉飾, 猶未損其筆蹤。餘者重粧, 皆昧前跡。蜀中諸寺佛像甚多, 會昌年皆盡毁。"
icon_23497346,南、北二方天王,Religious Figure,趙德齊,《益州名画录》,Patched,"德齊者, 溫奇子也。乾寧初, 王蜀先主府城精舍不嚴, 禪室未廣, 遂於大聖慈寺大殿東廡起三學延祥之院。請德齊於正門西畔畫《南、北二方天王》兩堵。院門舊有盧楞伽畫《行道高僧》三堵六身, 賴德齊遷移, 至今獲在。光化年, 王蜀先主受昭宗勅置生祠, 命德齊與高道興同手畫西平王儀仗、旗纛旌麾、車輅法物, 及朝真殿上皇姑帝戚、后妃嬪御百堵已來, 授翰林待詔, 賜紫金魚袋。蜀光天元年戊寅歲, 蜀先主殂逝, 再命德齊與道興畫陵廟鬼神、人馬及車輅儀仗、宮寢嬪御一百餘堵。大聖慈寺竹溪院《釋迦十弟子》, 並《十六大羅漢》, 崇福禪院《帝釋》及《羅漢》, 崇真禪院《帝釋》《梵王》, 及羅漢堂《文殊》《普賢》, 皆德齊筆, 見存。議者以德齊三代居蜀, 一時名振, 克紹祖業, 榮耀何多。"
icon_7c5c807d,行道高僧,Religious Figure,趙德齊,《益州名画录》,Patched,"德齊者, 溫奇子也。乾寧初, 王蜀先主府城精舍不嚴, 禪室未廣, 遂於大聖慈寺大殿東廡起三學延祥之院。請德齊於正門西畔畫《南、北二方天王》兩堵。院門舊有盧楞伽畫《行道高僧》三堵六身, 賴德齊遷移, 至今獲在。光化年, 王蜀先主受昭宗勅置生祠, 命德齊與高道興同手畫西平王儀仗、旗纛旌麾、車輅法物, 及朝真殿上皇姑帝戚、后妃嬪御百堵已來, 授翰林待詔, 賜紫金魚袋。蜀光天元年戊寅歲, 蜀先主殂逝, 再命德齊與道興畫陵廟鬼神、人馬及車輅儀仗、宮寢嬪御一百餘堵。大聖慈寺竹溪院《釋迦十弟子》, 並《十六大羅漢》, 崇福禪院《帝釋》及《羅漢》, 崇真禪院《帝釋》《梵王》, 及羅漢堂《文殊》《普賢》, 皆德齊筆, 見存。議者以德齊三代居蜀, 一時名振, 克紹祖業, 榮耀何多。"
icon_87194f77,十六大羅漢,Religious Figure,趙德齊,《益州名画录》,Patched,"德齊者, 溫奇子也。乾寧初, 王蜀先主府城精舍不嚴, 禪室未廣, 遂於大聖慈寺大殿東廡起三學延祥之院。請德齊於正門西畔畫《南、北二方天王》兩堵。院門舊有盧楞伽畫《行道高僧》三堵六身, 賴德齊遷移, 至今獲在。光化年, 王蜀先主受昭宗勅置生祠, 命德齊與高道興同手畫西平王儀仗、旗纛旌麾、車輅法物, 及朝真殿上皇姑帝戚、后妃嬪御百堵已來, 授翰林待詔, 賜紫金魚袋。蜀光天元年戊寅歲, 蜀先主殂逝, 再命德齊與道興畫陵廟鬼神、人馬及車輅儀仗、宮寢嬪御一百餘堵。大聖慈寺竹溪院《釋迦十弟子》, 並《十六大羅漢》, 崇福禪院《帝釋》及《羅漢》, 崇真禪院《帝釋》《梵王》, 及羅漢堂《文殊》《普賢》, 皆德齊筆, 見存。議者以德齊三代居蜀, 一時名振, 克紹祖業, 榮耀何多。"
