work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_3e6fef85,昭陵列像图,meso_阎立德,唐,人物,,Screen,十二扇,,《历代名画记》,卷九 唐朝上,李嗣真云：“博陵、大安，难兄难弟。自江左陆、谢云亡，北朝子华长逝，象人之妙，号为中兴。至若万国来庭，奉涂山之玉帛；百蛮朝贡，接应门之位序。折旋矩度，端簪奉笏之仪，魁诡谲怪，鼻饮头飞之俗，尽该毫末，备得人情。”二阎同在上品。《田舍》（屏风）十二扇，位置经略，冠绝古今。元和十三年，彦远大父相国镇太原，诏取之。《西域图》，王知慎亦拓之。《永徽朝臣图》《昭陵列像图》传于代。
work_e76a5b34,昭陵列像,meso_阎立德,唐,人物,,Screen,十二扇,,《历代名画记》,卷九 唐朝上,李嗣真云：“博陵、大安，难兄难弟。自江左陆、谢云亡，北朝子华长逝，象人之妙，号为中兴。至若万国来庭，奉涂山之玉帛；百蛮朝贡，接应门之位序。折旋矩度，端簪奉笏之仪，魁诡谲怪，鼻饮头飞之俗，尽该毫末，备得人情。”二阎同在上品。《田舍》（屏风）十二扇，位置经略，冠绝古今。元和十三年，彦远大父相国镇太原，诏取之。《西域图》，王知慎亦拓之。《永徽朝臣图》《昭陵列像图》传于代。
work_455e0429,地狱,meso_张孝师,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,张孝师，下品。为骠骑尉。尤善画地狱，气候幽默。孝师曾死复苏，具见冥中事，故备得之。吴道玄见其画，因号为“地狱变”。窦云：“迹简而粗，物情皆备。除谢、顾、陆、张、杨、田、董、展外，难可比俦也。”
work_efba18fa,风俗图,meso_张孝师,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,范长寿，下品。师法于张僧繇，官至司徒校尉。《风俗图》《醉道士图》传于代。僧悰云：“博赡繁多，有所雅尚，至于位置，不烦经略。”窦云：“掣打捉笔，落纸如飞，虽乏窈窕，终是好手。”
work_45be0f70,醉道士图,meso_张孝师,唐,道教,,Scroll,,,《历代名画记》,卷九 唐朝上,范长寿，下品。师法于张僧繇，官至司徒校尉。《风俗图》《醉道士图》传于代。僧悰云：“博赡繁多，有所雅尚，至于位置，不烦经略。”窦云：“掣打捉笔，落纸如飞，虽乏窈窕，终是好手。”
work_c1424822,醉道士,meso_张孝师,唐,道教,,Scroll,,,《历代名画记》,卷九 唐朝上,范长寿，下品。师法于张僧繇，官至司徒校尉。《风俗图》《醉道士图》传于代。僧悰云：“博赡繁多，有所雅尚，至于位置，不烦经略。”窦云：“掣打捉笔，落纸如飞，虽乏窈窕，终是好手。”
work_951e6f9f,醉道士图,meso_何长寿,唐,道教,,Scroll,,,《历代名画记》,卷九 唐朝上,何长寿，与范同师法，但微劣于范。范、何并有《醉道士图》传于代，人云是僧繇所作，非也。刘竦《传记》云：“张僧繇为《醉僧图》，僧敛钱与立本，添冠子，改为道士。”殊不近理矣。
work_d5ac2623,醉僧图,meso_何长寿,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,何长寿，与范同师法，但微劣于范。范、何并有《醉道士图》传于代，人云是僧繇所作，非也。刘竦《传记》云：“张僧繇为《醉僧图》，僧敛钱与立本，添冠子，改为道士。”殊不近理矣。
work_677707a0,不多,meso_刘孝师,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,刘孝师。僧悰云：“点画不多，皆为枢要。鸟雀奇变，甚为酷似。”彦远云：“不止鸟雀，曾见画他物，皆好。”
work_c8758b36,他物,meso_刘孝师,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,刘孝师。僧悰云：“点画不多，皆为枢要。鸟雀奇变，甚为酷似。”彦远云：“不止鸟雀，曾见画他物，皆好。”
work_be1b0786,本草训戒图,meso_王定,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,王定，官至中散大夫、尚方令。贞观初得名，笔迹甚快。《本草训戒图》传于代。僧悰云：“骨气不足，遒媚有余。菩萨圣僧，往往惊绝。”在张孝师上。彦远按：定画，骨气不甚长，既亡骨气，何故惊绝？
work_afc5dc85,“韶隐”,meso_王韶应,唐,神怪,,Scroll,,,《历代名画记》,卷九 唐朝上,王韶应，或作“韶隐”。画鬼神，深有气韵。窦云：“善山水、人马。”
work_06038dbb,游春戏艺图,meso_檀智敏,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,作品有《游春戏艺图》流传于世。
work_a236fb41,名家,meso_檀智敏,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨须跋、中品。赵武端、下品。范龙树、下品。周乌孙、下品。杨德绍，下品。以上五人，皆是唐朝初期的绘画名家。
work_40e46832,高祖及诸王图,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,殷、殷季友、许琨、同州僧法明[1]，已上四人，并开元中善写貌，常在内庭画人物，海内知名，时钱国养未出。《唐朝七圣图》《高祖及诸王图》《太宗自定辇上图》《开元十八学士图》，并殷、韦无忝为之，传于代。
work_274bac39,太宗自定辇上图,meso_陈义,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,殷、殷季友、许琨、同州僧法明[1]，已上四人，并开元中善写貌，常在内庭画人物，海内知名，时钱国养未出。《唐朝七圣图》《高祖及诸王图》《太宗自定辇上图》《开元十八学士图》，并殷、韦无忝为之，传于代。
work_8a83c143,开元十八学士图,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,殷、殷季友、许琨、同州僧法明[1]，已上四人，并开元中善写貌，常在内庭画人物，海内知名，时钱国养未出。《唐朝七圣图》《高祖及诸王图》《太宗自定辇上图》《开元十八学士图》，并殷、韦无忝为之，传于代。
work_8ca19136,人手杂,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。
work_d82fe48c,不甚精,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。
work_d912ff04,诸学士,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。
work_3ae69b0d,得一本以进,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。
work_797fe46b,画史会要,meso_陈义,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,[1]殷(shān)、殷季友、许琨、同州僧法明：明朱谋垔《画史会要》卷一：“殷、殷季友、许琨，三人与同州僧法明，于开元中并善写貌，常在内廷画人物，海内知名。”殷，《新唐书》作“殷”。殷季友，唐陈郡长平（今河南西华）人。开元年间，任秘书郎。《新唐书·儒学传》：“践猷弟季友，历秘书郎，善画。从父仲容。”其他人物信息不详。
work_e73730ac,新唐书·儒学传,meso_陈义,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,[1]殷(shān)、殷季友、许琨、同州僧法明：明朱谋垔《画史会要》卷一：“殷、殷季友、许琨，三人与同州僧法明，于开元中并善写貌，常在内廷画人物，海内知名。”殷，《新唐书》作“殷”。殷季友，唐陈郡长平（今河南西华）人。开元年间，任秘书郎。《新唐书·儒学传》：“践猷弟季友，历秘书郎，善画。从父仲容。”其他人物信息不详。
work_45f75770,史会要卷一,meso_陈义,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,[1]殷(shān)、殷季友、许琨、同州僧法明：明朱谋垔《画史会要》卷一：“殷、殷季友、许琨，三人与同州僧法明，于开元中并善写貌，常在内廷画人物，海内知名。”殷，《新唐书》作“殷”。殷季友，唐陈郡长平（今河南西华）人。开元年间，任秘书郎。《新唐书·儒学传》：“践猷弟季友，历秘书郎，善画。从父仲容。”其他人物信息不详。
work_538f53d1,“殷”,meso_陈义,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,[1]殷(shān)、殷季友、许琨、同州僧法明：明朱谋垔《画史会要》卷一：“殷、殷季友、许琨，三人与同州僧法明，于开元中并善写貌，常在内廷画人物，海内知名。”殷，《新唐书》作“殷”。殷季友，唐陈郡长平（今河南西华）人。开元年间，任秘书郎。《新唐书·儒学传》：“践猷弟季友，历秘书郎，善画。从父仲容。”其他人物信息不详。
work_67897695,地狱佛像,meso_李生,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,李生，失名，亦吴弟子。善画地狱佛像，有类于吴而稍劣。
work_a387be40,释教画源,meso_卢稜伽,唐,佛教,,Wall,,,《历代名画记》,卷九 唐朝上,卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。
work_84cba6b4,迹似吴,meso_卢稜伽,唐,佛教,,Wall,,,《历代名画记》,卷九 唐朝上,卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。
work_12c68d42,总持寺三门,meso_卢稜伽,唐,建筑,,Wall,,,《历代名画记》,卷九 唐朝上,卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。
work_a1708032,庄严寺三门,meso_卢稜伽,唐,建筑,,Wall,,,《历代名画记》,卷九 唐朝上,卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。
work_60f9f124,寺壁,meso_卢稜伽,唐,建筑,,Wall,,,《历代名画记》,卷九 唐朝上,卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。
work_01e93595,得十分精妙,meso_武静藏,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,武静藏，善画鬼神，画作有生动的气韵。他的作品东都敬爱寺东山亭院的地狱变，画得十分精妙。
work_b4933d10,盘车图,meso_董崿,唐,建筑,,Scroll,,,《历代名画记》,卷九 唐朝上,董崿，字重照，开元中多在尚方。善杂画，车牛最推其妙。《盘车图》余亦曾模之。
work_7f7fd594,地狱图,meso_陈静心,唐,佛教,,Wall,,,《历代名画记》,卷九 唐朝上,陈静心，善于画寺院的壁画。弟弟陈静眼，善于画地狱图、山水画。
work_6fb5bfb0,佛寺,meso_程雅,唐,佛教,,Scroll,,,《历代名画记》,卷九 唐朝上,杨坦、杨仙乔，并长安人，好图佛寺、鬼神。坦子爽，亦善之。
work_db1810c7,五龙堂,meso_冯绍正,唐,花鸟走兽,,Scroll,,,《历代名画记》,卷九 唐朝上,冯绍正，开元中，任少府监，八年，为户部侍郎。尤善鹰鹘鸡雉，尽其形态，觜眼脚爪，毛彩俱妙。曾于禁中画五龙堂，亦称其善，有降云蓄雨之感。
work_c747c0d6,山水,meso_李思训,唐,山水,,Scroll,,,《历代名画记》,卷九 唐朝上,李思训，宗室也，即林甫之伯父。早以艺称于当时，一家五人，并善丹青。思训弟思诲，思诲子林甫，林甫弟昭道，林甫侄凑。世咸重之，书画称一时之妙。官至左武卫大将军，封彭城公，开元六年赠秦州都督。其画山水、树石，笔格遒劲，湍濑潺湲，云霞缥缈，时睹神仙之事，窅然岩岭之幽。时人谓之“大李将军”其人也。
work_d5a2fd3c,迹甚佳,meso_李林甫,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,李林甫，亦善丹青。高詹事与林甫诗曰：“兴中唯白云，身外即丹青。”余曾见其画迹甚佳，山水小类李中舍也。
work_0a84ecf4,表疏,meso_薛稷,唐,人物,,Screen,六扇,,《历代名画记》,卷九 唐朝上,薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。
work_bba26a99,鹤知名,meso_薛稷,唐,花鸟走兽,,Screen,六扇,,《历代名画记》,卷九 唐朝上,薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。
work_a2961ae1,自古帝王图,meso_薛稷,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,郎馀令，有才名，工山水、古贤，为著作佐郎。撰《自古帝王图》，按据史传，想像风采，时称精妙。
work_e5434fcd,佐郎,meso_薛稷,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,郎馀令，有才名，工山水、古贤，为著作佐郎。撰《自古帝王图》，按据史传，想像风采，时称精妙。
work_c8d23dce,秦府学士图,meso_曹元廓,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。
work_fd697621,凌烟图,meso_曹元廓,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。
work_909c6178,凌烟,meso_曹元廓,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。
work_88564581,望贤宫图,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_764f4aa5,安禄山真,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_48f6cf10,妓女图,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_ddfb599d,乳母将婴儿图,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_db9250fd,按羯鼓图,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_ccaa122a,虢国夫人出游图,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_321bb5f4,妇女,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_7724fb0d,乳母将婴儿,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。
work_593c17f6,妇人,meso_刘行臣,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,杨宁、杨昇、绘有《望贤宫图》《安禄山真》。张萱，以上三人都擅画人物。杨宁在开元十一年时任史馆画直，张萱喜好画妇人、婴孩。有作品《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》流传于世。
work_52309db8,张果先生真,meso_朱抱一,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,朱抱一，开元二十二年，直集贤。善写貌，写张果先生真，为好事所传。
work_a1f5235b,寺院壁,meso_朱抱一,唐,建筑,,Wall,,,《历代名画记》,卷九 唐朝上,竺元标、蔡金刚、毛嵩、姚彦山、程逊，都善画寺院壁画和禽兽。董好子，善画人物画。
work_d5ee7a9b,直邵斋钦,meso_任贞亮,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,任贞亮，开元中，直集贤。时有画直邵斋钦，书手吉旷，皆解画。
work_17120d8a,富有气韵,meso_陆庭曜,唐,神怪,,Scroll,,,《历代名画记》,卷九 唐朝上,陆庭曜，善于画人物、鬼神，绘画富有气韵。
work_30fdce3d,山水,meso_陆庭曜,唐,山水,,Scroll,,,《历代名画记》,卷九 唐朝上,畅整、李相国、陈悫、刘智敏、史晟、何君墨、京元成、崔霞、冷元琇、马光业、李蛮子、马树鹰、祝丘、潘细衣、周子敬、段去惑、僧人智瑰，善画山水、鬼神，气韵生动，潇洒磊落。
work_ca2e8779,武惠妃舞图,meso_谈皎,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,谈皎，善画人物，有态度，衣裳润媚，但格律不高。大髻宽衣，亦当时所尚。与李凑小相类。《武惠妃舞图》《佳丽寒食图》《佳丽伎乐图》并传于代。
work_3460aedd,佳丽寒食图,meso_谈皎,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,谈皎，善画人物，有态度，衣裳润媚，但格律不高。大髻宽衣，亦当时所尚。与李凑小相类。《武惠妃舞图》《佳丽寒食图》《佳丽伎乐图》并传于代。
work_fc568acb,佳丽伎乐图,meso_谈皎,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,谈皎，善画人物，有态度，衣裳润媚，但格律不高。大髻宽衣，亦当时所尚。与李凑小相类。《武惠妃舞图》《佳丽寒食图》《佳丽伎乐图》并传于代。
work_0fdbe157,佳丽寒食,meso_谈皎,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,谈皎，善画人物，有态度，衣裳润媚，但格律不高。大髻宽衣，亦当时所尚。与李凑小相类。《武惠妃舞图》《佳丽寒食图》《佳丽伎乐图》并传于代。
work_321961ad,可拟,meso_谈皎,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,僧金刚三藏，狮子国人。善西域佛像，运笔持重，非常画可拟。东京广福寺木塔下素像，皆三藏起样。
work_9e7d234b,斗将,meso_张遵礼,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,张遵礼，善画斗将、鞍马、戈矛、器械，用笔堑差。小画尤佳。
work_92953ba1,尤佳,meso_张遵礼,唐,地图/杂画,,Scroll,,,《历代名画记》,卷九 唐朝上,张遵礼，善画斗将、鞍马、戈矛、器械，用笔堑差。小画尤佳。
work_84f64970,迹与殷仲容相类,meso_王绍宗,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,王绍宗，琅琊人。父修礼，画迹与殷仲容相类。亦善书，官至秘书少监。
work_94a5d993,山水树石,meso_卢鸿,唐,山水,,Scroll,,,《历代名画记》,卷九 唐朝上,卢鸿，一名浩然，高士也。工八分书，善画山水树石，隐于嵩山。开元初，征拜谏议大夫，不受。
work_f0735aaf,貌极妙,meso_李果奴,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,李果奴，笔迹调润。天宝中，写貌人物及僧佛为妙。元和中有李士昉，即果奴之孙，笔迹及其祖，写貌极妙。在翰林、集贤。
work_1056c505,龙朔功臣图,meso_韩幹,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,韩幹，大梁人。王右丞维见其画，遂推奖之，官至太府寺丞，善写貌人物。《龙朔功臣图》《姚崇及安禄山图》《玄宗试马图》《宁王调马打球图》并传于代。
work_1ae7cbf2,姚崇及安禄山图,meso_韩幹,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,韩幹，大梁人。王右丞维见其画，遂推奖之，官至太府寺丞，善写貌人物。《龙朔功臣图》《姚崇及安禄山图》《玄宗试马图》《宁王调马打球图》并传于代。
work_d218063e,玄宗试马图,meso_韩幹,唐,花鸟走兽,,Scroll,,,《历代名画记》,卷九 唐朝上,韩幹，大梁人。王右丞维见其画，遂推奖之，官至太府寺丞，善写貌人物。《龙朔功臣图》《姚崇及安禄山图》《玄宗试马图》《宁王调马打球图》并传于代。
work_9a729a3f,宁王调马打球图,meso_韩幹,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,韩幹，大梁人。王右丞维见其画，遂推奖之，官至太府寺丞，善写貌人物。《龙朔功臣图》《姚崇及安禄山图》《玄宗试马图》《宁王调马打球图》并传于代。
work_25e1f863,曹霸画马歌,meso_韩幹,唐,花鸟走兽,,Scroll,,,《历代名画记》,卷九 唐朝上,尤工鞍马。初师曹霸，后自独擅。杜甫《曹霸画马歌》曰：“弟子韩幹早入室，亦能画马穷殊相。幹惟画肉不画骨，忍使骅骝气凋丧。”彦远以杜甫岂知画者，徒以幹马肥大，遂有画肉之诮。古人画马有《八骏图》，或云史道硕之迹，或云史秉之迹。皆螭颈龙体，矢激电驰，非马之状也。晋、宋间顾、陆之辈，已称改步；周、齐间董、展之流，亦云变态。虽权奇灭没，乃屈产、蜀驹，尚翘举之姿，乏安徐之体，至于毛色，多䯄骝骓驳，无他奇异。
work_9ca61181,八骏图,meso_韩幹,唐,人物,,Scroll,,,《历代名画记》,卷九 唐朝上,尤工鞍马。初师曹霸，后自独擅。杜甫《曹霸画马歌》曰：“弟子韩幹早入室，亦能画马穷殊相。幹惟画肉不画骨，忍使骅骝气凋丧。”彦远以杜甫岂知画者，徒以幹马肥大，遂有画肉之诮。古人画马有《八骏图》，或云史道硕之迹，或云史秉之迹。皆螭颈龙体，矢激电驰，非马之状也。晋、宋间顾、陆之辈，已称改步；周、齐间董、展之流，亦云变态。虽权奇灭没，乃屈产、蜀驹，尚翘举之姿，乏安徐之体，至于毛色，多䯄骝骓驳，无他奇异。
