lit_id,target_ref,source_book,source_chapter,author_ref,quality_rank,quote,source_text,person_id
lit_scmhp_101,王士元,《圣朝名画评》,卷三 屋木門第六,刘道醇,神品,"評曰: 宮殿臺閣, 亭榭軒砌, 雖無搏 動之勢, 而求其疵病, 比諸畫為多。 士元命筆造微, 事物皆備, 雖片瓦莖木亦取於 象, 此所以過人無限, 故列神品。","王士元, 尤工畫屋木臺殿, 而顯敞 宏壯, 信為神妙。 嘗畫古時宮殿及綠珠墜樓圖二軸, 其通博該備, 時人稱絕。 又能赤白 及作松紋錦柱, 愈見壯麗之勢。 凡命意造景如忠恕, 但士元多關仝樹石, 此所為異也。",meso_王士元
lit_scmhp_102,燕文貴,《圣朝名画评》,卷三 屋木門第六,刘道醇,妙品,"評曰: 如文貴、 潤 二人, 皆江海微賤 , 一旦以畫為天子所知, 蓋其藝能遠過流輩。 列於妙品。","燕文貴, 又能畫舟船盤車。 富商豪家 有文貴舶船 渡海圖, 大為珍妙。",meso_燕文貴
lit_scmhp_103,蔡潤,《圣朝名画评》,卷三 屋木門第六,刘道醇,妙品,"評曰: 如文貴、 潤 二人, 皆江海微賤 , 一旦以畫為天子所知, 蓋其藝能遠過流輩。 列於妙品。","蔡潤, 建康人。 善畫舟船及江河水勢。 隨李煜赴朝, 籍為八作司 赤白匠。 太宗嘗覽潤舟車圖, 因問畫者名氏。 左右進曰: “實八作匠人蔡潤筆也。” 上亦悟曰: “首 江南歸命者耶?” 遽詔入圖畫院為待詔。 敕畫楚襄王遊江圖, 尤為精備, 上嗟異久之。",meso_蔡潤
lit_scmhp_104,呂拙,《圣朝名画评》,卷三 屋木門第六,刘道醇,能品,"評曰: 呂拙、 劉文通於宮殿屋木最所留意, 雖匠氏亦從 其法度焉, 可謂至矣。 祥符中營昭應宮, 詔天下名手至京師者三千餘人, 中其選者如武宗元而下, 亦不減百人。 當時舉天下為畫者, 不知幾何多人物, 而見於此書無十數輩。 如王道真之水入能品, 人物、 畜獸、 屋木, 其藝固不後人矣。
五代名畫補遺 目録
五代名畫補遺原序　　143","呂拙, 京師人。 善丹青, 尤喜為 樓觀之畫。 至道 中, 召入圖畫院祗候。 太宗方營玉清宮, 拙畫鬱羅蕭臺 樣上進。 上覽圖嘉歎, 下匠氏營臺於宮。 遷拙待詔, 拙不肯授, 願為本宮道士, 上賜紫衣。 今樂遊坊蘇守素 有拙畫, 其精巧密細, 觀者無倦。 又能廓落 地勢, 映帶 池塘, 但於人物傷繁耳。",meso_呂拙
lit_scmhp_105,劉文通,《圣朝名画评》,卷三 屋木門第六,刘道醇,能品,"評曰: 呂拙、 劉文通於宮殿屋木最所留意, 雖匠氏亦從 其法度焉, 可謂至矣。 祥符中營昭應宮, 詔天下名手至京師者三千餘人, 中其選者如武宗元而下, 亦不減百人。 當時舉天下為畫者, 不知幾何多人物, 而見於此書無十數輩。 如王道真之水入能品, 人物、 畜獸、 屋木, 其藝固不後人矣。
五代名畫補遺 目録
五代名畫補遺原序　　143","劉文通, 京師人。 善畫樓臺屋木。 真宗時入圖畫院為藝學。 大中祥符初, 上將營玉清昭應宮, 敕文通先立小樣圖, 然後成葺。 丁朱崖命移寫道士呂拙鬱羅蕭臺, 仍加飛閣於上, 以待風雨。 畫畢, 下匠氏為準, 謂之七賢 閣者是也, 天下目為壯觀。",meso_劉文通
lit_scmhp_106,王道真,《圣朝名画评》,卷三 屋木門第六,刘道醇,能品,"評曰: 呂拙、 劉文通於宮殿屋木最所留意, 雖匠氏亦從 其法度焉, 可謂至矣。 祥符中營昭應宮, 詔天下名手至京師者三千餘人, 中其選者如武宗元而下, 亦不減百人。 當時舉天下為畫者, 不知幾何多人物, 而見於此書無十數輩。 如王道真之水入能品, 人物、 畜獸、 屋木, 其藝固不後人矣。
五代名畫補遺 目録
五代名畫補遺原序　　143","王道真, 亦能畫盤車。 嘗為惠子五車書 圖及挽糧濟水圖, 皆為精備。",meso_王道真
lit_scmhp_107,張圖,《圣朝名画评》,五代名画补遗 ・人物门第一,刘道醇,未详,(未找到评语),"張圖, 字仲謀, 河南洛陽人。 朱梁太祖在藩鎮日, 圖掌行軍資糧簿籍, 故時人呼為 “張將軍”。 圖少穎悟, 而好丹青, 及善潑墨山水, 皆不由師授, 自致神妙, 亦不法今古, 自成一體, 尤長大像。 梁龍德中, 洛陽廣愛寺沙門義暄, 剩置金幣, 邀四方奇筆畫三門兩壁。 時處士跋異, 號為絕筆, 乃來應募。 異方草定畫樣(云用朽木描畫), 圖忽立其後, 長揖而語曰: “知跋君敏手, 固來贊貳。” 異方自負, 乃笑而答曰: “吾嘗謂畫之聖在吾手筆, 自餘畫者, 不得其門而入, 又安得至於聖乎? 爾不知跋異之名, 且顧陸吾曹之友也, 吾豈須贊貳, 然後為功哉?” 圖亦忻然復曰: “願繪右壁, 或不克意, 則請朽墁之。” 異愈怒, 乃授朽木大筆於圖。 圖捧之, 遂投朽木於地, 就西壁, 不假朽約, 搦管揮寫, 倏忽成折腰報事師者, 從以三鬼。 異乃瞪目踧踖, 驚拱而言曰: “子豈非張將軍乎?” 圖捉管厲聲曰: “然。” 異乃雍容而謝曰: “抑嘗聞將軍之名, 誠未拜將軍之面, 適觀神筆刮利, 信所謂事辭稱其經者也。 此二壁非異所能也。” 遂引退, 圖亦不僞讓, 遂專其功。 洛陽為之謠言, 且譏異也(語在異評)。 圖乃於東壁畫水神一座, 直視西壁報事師者。 其意思高遠, 視之如生。 今并存焉。 予又嘗於武宗元第觀圖所畫十王地藏一軸, 綽有善護慈悲相, 於今寶藏之。 可列神品。",meso_張圖
lit_scmhp_108,朱瑤,《圣朝名画评》,五代名画补遗 ・人物门第一,刘道醇,未详,"朱瑤, 字溫琪, 不知何處人。 幼學吳道子筆跡, 由是知名。 瑤嘗客遊雍、 洛間, 時河南府金真觀請...","朱瑤, 字溫琪, 不知何處人。 幼學吳道子筆跡, 由是知名。 瑤嘗客遊雍、 洛間, 時河南府金真觀請瑤畫經相及周廡中門列壁, 世稱神筆。 後以歷年浸遠, 頹阤傾圮, 索然殆盡。 今所存者唯三清殿東一壁及長壽院內輪子金剛菩薩等, 各高六七尺。 俗傳昔會節園中鑿移至此。 深為謬矣。
妙品四人",meso_朱瑤
lit_scmhp_109,唐宿,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 唐宿、唐忠祚,皆希雅之孫也。善畫翎毛、花竹,多有之。為翎毛也,奮迅超逸;為花竹也,美艷閑冶,俱有能格。京師貴人家多有之。","唐宿、唐忠祚,皆希雅之孫也。善畫翎毛、花竹,多有之。為翎毛也,奮迅超逸;為花竹也,美艷閑冶,俱有能格。京師貴人家多有之。",meso_唐宿
lit_scmhp_110,唐忠祚,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 唐宿、唐忠祚,皆希雅之孫也。善畫翎毛、花竹,多有之。為翎毛也,奮迅超逸;為花竹也,美艷閑冶,俱有能格。京師貴人家多有之。","唐宿、唐忠祚,皆希雅之孫也。善畫翎毛、花竹,多有之。為翎毛也,奮迅超逸;為花竹也,美艷閑冶,俱有能格。京師貴人家多有之。",meso_唐忠祚
lit_scmhp_111,徐崇勳,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,妙品,"評曰: 徐崇嗣、崇勳者,熙之孫也。善畫草蟲、時果、花木、蠶蠒之類,尤喜為連樹及墜地棗,備得形似,無有及者。士大夫謂二徐有祖之風。","徐崇嗣、崇勳者,熙之孫也。善畫草蟲、時果、花木、蠶蠒之類,尤喜為連樹及墜地棗,備得形似,無有及者。士大夫謂二徐有祖之風。",meso_徐崇勳
lit_scmhp_112,袁蟻,《圣朝名画评》,卷二 畜獸門第三,刘道醇,妙品,評曰: 袁蟻，擅長畫魚。,袁蟻，擅長畫魚。袁，河南登封人，爲侍衛親軍。善畫魚，窮其變態，得喁游泳之狀，非若世俗所畫作庖中物，特使饞獠生涎耳。,meso_袁蟻
lit_scmhp_113,跋異,《圣朝名画评》,五代名畫補遺・人物門第一,刘道醇,妙品,"跋異, 汧陽<sup>〔1〕</sup>人, 眉目踈<sup>〔2〕</sup>秀, 舉止詳雅, 而...","跋異, 汧陽<sup>〔1〕</sup>人, 眉目踈<sup>〔2〕</sup>秀, 舉止詳雅, 而性沉厚。 然善畫佛道鬼神及大像。 異恃<sup>〔3〕</sup>能, 頗自負。 抑<sup>〔4〕</sup>嘗於廣愛寺為張圖排斥, 洛陽謠言曰: “赫赫洛下, 唯說異畫。 張氏出頭, 跋異無價。” 亦有<sup>〔5〕</sup>慚色。 後福先寺<sup>〔6〕</sup>請異畫大殿護法善神, 異方朽約, 忽一人自稱曰: “吾姓李, 滑臺<sup>〔7〕</sup>人, 有名, 善畫羅漢, 故鄉裏呼吾為李羅漢。 當與汝對畫, 角其拙巧, 以沽名譽。” 異亦嘿<sup>〔8〕</sup>思, 恐如張圖者, 遂固讓西壁與之。 異乃竭精貯思, 意與筆會, 屹成一神, 侍從嚴毅, 又設色鮮麗。 此蓋平生之所未能者, 盡功於是。 時京洛士人爭來品藻, 李氏乃縱觀異畫, 見其精妙入神, 非己所及, 遂手足失措。 時人謠<sup>〔9〕</sup>曰: “李生來, 跋君怕, 不意今日卻增價, 不畫羅漢畫驼<sup>〔10〕</sup>马。” 由是異大有得色, 遂誇吒曰: “昔見敗於張將軍, 今取捷於李羅漢。” 李氏深有怍<sup>〔11〕</sup>色, 倏<sup>〔12〕</sup>起如厕, 久而不出。 人競<sup>〔13〕</sup>恠<sup>〔14〕</sup>, 乃往視之, 李已縊於步檐下矣。 異遂槁葬<sup>〔15〕</sup>於城北之僧園。 可列妙品。

**【註釋】**
〔1〕汧陽，今陝西千陽附近。汧陽縣一九八六年更名爲千陽縣。

〔2〕踈, 古同 “疏”。

〔3〕恃，於本誤作""特""。

〔4〕抑，文言發語詞，無實意。.又或解釋爲文言連詞，表轉折，然而的意思。兩種皆可通。

〔5〕亦, 原本誤, 當為 “異”。

〔6〕福先寺原名太原寺，是武則天爲亡母楊氏作功德而建於上元二年<sup>〔675〕</sup>或稍前的，原在教義坊，後遷移至上東門內積德坊。天授二年<sup>〔691〕</sup>改爲福先寺。明天啓年間被洛水沖毀，其遺址在今河南洛陽東郊塔灣村西部。福先寺在中國佛教史和中日文化交流史上都有重要地位。參見溫玉成<<洛陽大福先寺歷史考察>>。

〔7〕滑臺, 今河南滑縣東舊滑縣城。

〔8〕嘿，古同""默""，不作聲，如""嘿然不言""。於本直接改爲""默""。",meso_跋異
lit_scmhp_114,曹仲元,《圣朝名画评》,五代名畫補遺・人物門第一,刘道醇,妙品,"曹仲元<sup>〔1〕</sup>, 建康豐城<sup>〔2〕</sup>人。 少學吳生, 攻畫佛及...","曹仲元<sup>〔1〕</sup>, 建康豐城<sup>〔2〕</sup>人。 少學吳生, 攻畫佛及鬼神, 仕僞南唐主李璟為待詔。 仲元凡命意搦管, 能奪吳生意思, 時人器之。 仲元後乃頓棄吳法, 自立一格, 而落墨緻細, 傅彩<sup>〔3〕</sup>明澤, 南州士人咸器重之。 後璟嘗命仲元畫寶志公石壁, 冠絕當時, 故江介<sup>〔4〕</sup>遠近佛廟、 神祠, 尤多筆跡。

**【註釋】**
〔1〕曹仲元，曹仲玄也，類似前注""朱景元""的情況。王氏本目作""曹仲先""，內文作曹仲元，當是目録有誤。曹仲玄，五代道釋畫家。<<宣和畫譜>>卷三:""曹仲元，建康豐城人。江南李氏時，爲翰林待詔。畫道釋鬼神，初學吳道玄不成，其法，別作細密，以自名家。尤工傅彩，遂有一種風格。嘗於建業佛寺畫上下座壁，凡八年不就。李氏責其緩，命周文矩較之。文矩日:'仲元繪上天本樣，非凡工所及，故遲遲如此。'越明年，乃成。李氏特加恩撫焉。杜甫詩謂:'十日一水五日一石，能事不受相促迫。' 信不誣也。此與左思十年三賦何異?故古之畫工，率非俗士，其模寫物象，多與文人才士思致相合，以其冥搜相類耳。當時江左言道釋者，稱仲元爲第一，不爲過焉。""

〔2〕建康，代指南唐。豐城，今江西豐城。

〔3〕彩，於本改作""寫""。六法有""彩繪有澤""，傅彩明澤意思通順，不知爲何更改。今從原本。

〔4〕江介，江岸;沿江一帶。<<楚辭.九章.哀郢>>:""哀州土之平樂",meso_曹仲元
lit_scmhp_115,陶守立,《圣朝名画评》,五代名畫補遺・人物門第一,刘道醇,妙品,"陶守立, 池陽人<sup>〔1〕</sup>。 世業儒, 性明悟, 有大志, 少通經史, 能屬文。 ...","陶守立, 池陽人<sup>〔1〕</sup>。 世業儒, 性明悟, 有大志, 少通經史, 能屬文。 南唐李璟保大九年<sup>〔2〕</sup> 春, 守立程文不利<sup>〔3〕</sup>, 退處齊山<sup>〔4〕</sup>, 禁門卻掃<sup>〔5〕</sup>, 屏絕交友, 偃息蓬蓽 <sup>〔6〕</sup>, 琴棋詩酒外以丹青自娛。 然長於神像鬼神、 庭院殿閣、 子女奴隸、 車馬山水, 靡不精妙。 亦嘗適興於所居草堂 <sup>〔7〕</sup>, 畫《山路早行》及建康清涼寺浴室<sup>〔8〕</sup>門側畫水 <sup>〔9〕</sup>, 南州識者莫不欽歎。 守立嘗畫羅漢一堂 <sup>〔10〕</sup>, 為鄉人所得, 尋獻於僞後主煜, 遂籍帑府, 會煜生辰, 則張於後苑金山水閣, 以資供養, 其畫為時所賞如此。

**【註釋】**
〔1〕池陽, 今安徽池州。 唐元和年間(806-820), 改池州為池陽郡。 宋置池州池陽郡。<<宋史.地理志>>:""池州，上。池陽郡......縣六。""

〔2〕保大(943—958)九年為 951 年。

〔3〕《圖畫見聞志》 卷二: “江南李後主保大間應舉下第。”

〔4〕齊山, 位於池州市貴池城南。

〔5〕禁門，指官門、宮廷，此處意思不通。疑應爲""杜門卻掃"":關閉大門，不再打掃庭院。意爲屏居謝客，清靜自適。<<魏書.逸士傳.李謐>>:""杜門卻掃，産營書。""

〔6〕臥日偃息。謝人過訪，日蓬蓽生輝。

〔7〕<<圖畫見聞志>>:""嘗於九華草堂壁畫<<山程早行圖>>。""九華山位於安徽池州青陽境內，與齊山非一處。或其居處自號爲九華草堂，非指在九華山;抑或後遷至九華山。

〔8〕浴室, 於本作 “浴堂”。

〔9〕《圖畫見聞志》: “及建康清涼寺有《海水》。”

〔10〕《圖畫見聞志》: “李後主金山水閣有《十六羅漢像》。”",meso_陶守立
lit_scmhp_116,王仁壽,《圣朝名画评》,五代名畫補遺・人物門第一,刘道醇,妙品,"王仁壽<sup>〔1〕</sup>, 汝南宛<sup>〔2〕</sup>人, 業儒, 性通敏, 頗涉...","王仁壽<sup>〔1〕</sup>, 汝南宛<sup>〔2〕</sup>人, 業儒, 性通敏, 頗涉文史, 亦潛心繪畫。 初學吳生, 長於佛像鬼神及馬等。 仁壽嘗於京師大相國寺净土院大殿前畫八菩薩<sup>〔3〕</sup>, 今見<sup>〔4〕</sup>存焉。 《耆舊傳》 云: “是吳道子筆。” <sup>〔5〕</sup> 其精緻如此。 晉陵帝開運二年春正月<sup>〔6〕</sup>, 契丹僞天皇王耶律德光以兵犯闕<sup>〔7〕</sup>, 時仁壽及焦著、 王靄<sup>〔8〕</sup>並為德光掠歸<sup>〔9〕</sup>。 至我太祖至明大孝皇帝<sup>〔10〕</sup>受禪享御, 首遣驛使索仁壽等。 時狄人方聽命本朝<sup>〔11〕</sup>, 會仁壽及著考終, 使獨放王靄歸國。 仁壽有子士元, 最知名。 可列妙品。

**【註釋】**
〔1〕王仁壽，學吳道子，當時有名的道釋畫家。<<宣和畫譜>>:""王仁壽，汝南宛人。石晉時作待詔。仿吳生畫爲佛廟鬼神及馬等。嘗於相國寺淨土院畫八菩薩，人輒謂之吳生，不復有辨之者，以此知其所學之淺深也。既作浮屠氏畫，則多在屋壁堂殿間，歲月浸久，隨以隳壞，故存者絕少。""<<圖畫見聞志>>:""王仁壽，汝南宛人，工畫佛道鬼神，兼長鞍馬。始師王殷，後學精吳法。晉末爲契丹所掠，太祖受禪放還。相國寺文殊院有淨土彌勒下生二壁，淨土院有八菩薩像，及有徵遼、獵渭等圖傳於世。""。

〔2〕南陽簡稱宛, 今河南南陽。

〔3〕<<八大菩薩曼荼羅經>>稱八大菩薩爲:文殊菩薩、觀世音菩薩、彌勒菩薩、虛空藏菩薩、普賢菩薩、金剛手菩薩、除蓋障菩薩、地藏菩薩。通常佛教造像多依此經。

〔4〕見, 通 “現”, 於本作 “現”。

〔5〕耆舊，年高望重者。此處標點，一種是耆舊傳(chun)雲:""是吳道子筆。""然<<耆舊傳>>也可説通，如<<桐城耆舊傳>>，則可標點爲:<<耆舊傳(zhuan)>>雲:""是吳道子筆。""兩種標點皆通，依情理前一種可能性大。

〔6〕947年。晉陵帝，四庫本作""晉出帝""。""開運""是後晉出帝石重貴的年號，而歷史上沒有""晉陵帝""，""晉出帝""爲是。

〔7〕<<遼史>>載，大同元年<sup>〔947〕</sup>春正月丁亥朔，(耶律德光)備法駕入汴，御崇元殿，受百官賀。會同四年<sup>〔941〕</sup>，後晉出帝石重貴即位，上表稱孫不稱臣。耶律德光於是率軍南下。會同七年<sup>〔944〕</sup>正月初十日，攻克後晉首都東京，滅後晉。二月，以晉國稱大遼，改年號爲""大同""。因""縱兵掠芻粟""，""括民私財""，""不遽遣諸節度還鎮""，大失民心，而招致中原人民反抗，無法鞏固統治。四月，被迫引軍北返，在河北欒城病逝。",meso_王仁壽
lit_scmhp_117,竹夢松,《圣朝名画评》,五代名畫補遺・ 人物門第一,刘道醇,能品,"竹夢松, 建康溧陽<sup>〔1〕</sup>人, 亦潛心圖畫, 長於人物子女, 洎宮殿景緻。 仕僞...","竹夢松, 建康溧陽<sup>〔1〕</sup>人, 亦潛心圖畫, 長於人物子女, 洎宮殿景緻。 仕僞南唐主李璟, 為東川<sup>〔2〕</sup> 別駕 <sup>〔3〕</sup>。 予嘗於判太原府侍郎王公第見夢松畫《春景士女》一軸(上有璟僞合同印及集賢院印記, 并存焉)。 其佈景命意, 綽約體態, 宛得周昉之格。

**【註釋】**
〔1〕溧陽, 今江蘇溧陽。

〔2〕東川，指劍南東川。唐初分設劍南西川、劍南東川兩節度使，簡稱西川、東川。杜甫<<相逢歌贈嚴二別駕>>:""我行入東川，十步一回首。""

〔3〕別駕，官名。全稱爲別駕從事史，亦稱別駕從事。漢置，爲州刺史佐(吏)。因其地位較高，刺史出巡轄境時，別乘驛車隨行，故名。魏晉南北朝，諸州置別駕如漢制，職權甚重。隋初廢郡存州，改別駕爲長史。",meso_竹夢松
lit_scmhp_118,陸晃,《圣朝名画评》,五代名畫補遺・ 人物門第一,刘道醇,能品,"陸晃<sup>〔1〕</sup>, 嘉禾 <sup>〔2〕</sup> 人。 性疏逸, 不修人事, ...","陸晃<sup>〔1〕</sup>, 嘉禾 <sup>〔2〕</sup> 人。 性疏逸, 不修人事, 好交尚氣, 每沉湎於酒, 亦善丹雘, 多畫村野人物。 凡酒興情逸, 遇筆揮灑, 出於臨時, 略不預構, 故妍醜互出, 或在絕格, 或入末品。 時僞南唐李璟常聞晃名, 欲召之, 會侍者譖之, 以謂晃好把酒歌舞, 無臣子之體, 璟由是疏遠之。

**【註釋】**
〔1〕<<宣和畫譜>>:""陸晃，嘉禾人也。善人物，多畫道釋、星辰、神仙等。而又喜爲數稱者，如三仙、四暢、五老、六逸、七賢，與山陰會仙、五王避暑之類是也。或言晃尤工田家人物，落筆便成，殊不構思，古人所不到。蓋田父村家，或依山林，或處平陸，豐年樂歲，與牛羊鷄犬熙熙然。至於追逐婚姻，鼓舞社下，率有古風，而多見其真。非深得其情，無由命意。然擊壤、鼓腹，可寫太平之像，古人謂'禮失而求諸野'，時有取焉!雖曰田舍，亦能補風化耳。""

〔2〕古稱嘉禾者有四地:浙江的嘉禾(今浙江嘉興);江西的嘉禾(今江西南豐);福建的嘉禾(今福建建陽);另爲北齊時地名，今河北南和。此處何指尚不明。南唐聞名，浙江的嘉禾可能性爲大。",meso_陸晃
lit_scmhp_119,荊浩,《圣朝名画评》,五代名畫補遺・山水門第二,刘道醇,神品,"荊浩<sup>〔1〕</sup>, 字浩然, 河南沁水<sup>〔2〕</sup>人 , 業儒, 博...","荊浩<sup>〔1〕</sup>, 字浩然, 河南沁水<sup>〔2〕</sup>人 , 業儒, 博通經史, 善屬文。 偶 <sup>〔3〕</sup> 五季多故, 遂退藏不仕, 乃隱於太行之洪谷 <sup>〔4〕</sup>, 自號洪谷子。 嘗畫山水樹石以自適。 時鄴都 <sup>〔5〕</sup> 青蓮寺沙門大愚嘗乞畫於浩, 寄詩以達其意曰<sup>〔6〕</sup>: “六 <sup>〔7〕</sup> 幅故牢健 <sup>〔8〕</sup>, 知君恣筆蹤。 不求千澗水, 止要兩株松。樹下留磐石, 天邊縱遠峰。 近喦<sup>〔9〕</sup>幽濕處, 惟藉墨煙濃。”後浩亦畫山水圖以貽大愚, 仍以詩答之曰: “恣意縱橫掃, 峰巒次第成。筆尖寒樹瘦, 墨淡野雲輕。 岩石噴泉窄, 山根到水準。 禪房時一展, 兼稱苦空情。” 浩著《山水訣》<sup>〔10〕</sup> 一卷, 為友人投進之, 至今藏之書府 <sup>〔11〕</sup>。 亦嘗於京師雙林院畫寶陁落伽山觀自在菩薩 <sup>〔12〕</sup> 一壁。 予嘗於供奉李公第觀浩山水一軸, 雖前輩未易過也。 門生關仝最知名。

**【註釋】**
〔1〕荊浩，五代時期著名的山水畫家。主要活動於九世紀末至十世紀上半葉。工詩文，通經史。因唐末五代中原一帶戰亂頻繁，政局動蕩，他遂意仕進，隱居於太行山的洪谷，自號洪穀子。他的山水畫筆墨兩得，皴染兼備，標志着中國山水畫的一次大突破。其全景式山水畫更是豐富生動，其特點是在畫幅的主要部位安排氣勢雄渾的主峯，在其他中景和近景部位則佈置喬窠雜植、溪泉坡岸，並點綴村樓橋約，間或穿插人物活動，使得一幅畫境界雄闊、景物逼真和構圖完整。荊浩的這種全景式山水畫，奠定了稍後由關仝、李成、範寬等人加以完成的全景山水畫的格局，推動",meso_荊浩
lit_scmhp_120,關仝,《圣朝名画评》,五代名畫補遺・山水門第二,刘道醇,神品,"關仝<sup>〔1〕</sup>, 不知何許人 <sup>〔2〕</sup>。 初師荊浩, 學山水。...","關仝<sup>〔1〕</sup>, 不知何許人 <sup>〔2〕</sup>。 初師荊浩, 學山水。 仝刻意力學, 寢食都廢, 意欲逾浩。 後俗諺曰: “關家山水。” 時四方輻凑 <sup>〔3〕</sup>, 争求筆跡。 其山中人物, 惟求安定 <sup>〔4〕</sup> 胡氏添畫耳(或曰胡翼)<sup>〔5〕</sup>。 且仝之畫也, 上<sup>〔6〕</sup>突巍峯, 下瞰窮谷, 卓爾峭拔者, 仝能一筆而成, 其竦擢 <sup>〔7〕</sup> 之狀, 突如湧出, 而又峰巖蒼翠, 林麓土石, 加以地裏<sup>〔8〕</sup> 平遠, 磴道 <sup>〔9〕</sup> 邈絕 <sup>〔10〕</sup>, 橋 彴<sup>〔11〕</sup> 村堡, 杳漠 <sup>〔12〕</sup> 皆備, 故當時推尚之。",meso_關仝
lit_scmhp_121,胡瓌,《圣朝名画评》,五代名畫補遺・走獸門第三,刘道醇,神品,"胡瓌 <sup>〔1〕</sup>, 山後 <sup>〔2〕</sup> 契丹人(或云: 瓌本慎州烏...","胡瓌 <sup>〔1〕</sup>, 山後 <sup>〔2〕</sup> 契丹人(或云: 瓌本慎州烏索固 <sup>〔3〕</sup> 部落人), 善畫蕃馬, 骨格體狀, 富於精神。 其於穹廬部族, 帳幔旗旆 <sup>〔4〕</sup>, 弧矢鞍韉, 或隨水草放牧, 或在馳逐弋獵, 而又胡天慘冽, 沙磧 <sup>〔5〕</sup> 平遠, 能曲盡塞外不毛之景趣, 信當時之神巧, 絕代之精技歟。 故人至於今稱之。 予觀瓌之畫, 凡握筆落墨, 細入毫芒, 而器度精神, 富有筋骨, 然纖微精緻, 未有如瓌之比者也。

**【註釋】**
〔1〕胡壞，活動於約公元十世紀，契丹族人，定居範陽。擅畫人物、鞍馬，尤長於描繪北方遊牧民族的生活。子胡虔，傳其家學。胡壞的傳世作品有<<卓歇圖>>(傳)，描繪契丹族首領率部出獵歇息宴飲的情景。筆法古樸雄強，綫條繁密勁細，體現了當時北方繪畫的特色。現藏於北京故宮博物院。

〔2〕<<圖畫見聞志>>稱其爲範陽人。範陽在歷史上所轄區域多有變動，約在今北京和河北保定北部。從唐大曆四年<sup>〔769〕</sup>起，所謂""範陽""則僅限於涿州範陽縣，爲涿州治所，在今河北涿州。但廣義上的範陽有時和幽州通用。山後，宋指今山西、河北兩省內外長城之間地區，即代北、大同等地。這一詞語自五代史開始出現，在遼史、金史、宋史中均有提及，所指不一。李攸<<宋朝事實>>卷二十在提到石敬瑭割幽雲十六州時稱:""割代北應、朔、寰、雲、蔚及範陽山前幽、薊、瀛、莫、涿、易、檀、順及山後儒、嬀、新、武十六州以與之""，則範陽應爲山前。阮璞先生認爲山後於此時代指契丹，然在此文中明顯不通，應是具體的地理位置，待",meso_胡瓌
lit_scmhp_122,東丹王贊華,《圣朝名画评》,五代名畫補遺・走獸門第三,刘道醇,神品,"東丹王贊華 <sup>〔1〕</sup>, 契丹大姓, 乃耶律德光之外戚 <sup>〔2〕</sup...","東丹王贊華 <sup>〔1〕</sup>, 契丹大姓, 乃耶律德光之外戚 <sup>〔2〕</sup>, 善畫馬之權奇 <sup>〔3〕</sup> 者。 梁唐及晉初, 凡北邊防戍及榷易 <sup>〔4〕</sup> 商人, 嘗得贊華之畫, 工甚精緻, 至京師, 人多以金帛質之。 予於贊善大夫趙公第見贊華畫馬, 骨法勁快, 不良不駑, 自得窮荒步驟 <sup>〔5〕</sup> 之態, 其所短者, 設色麄略, 人物短小, 此其失也。

**【註釋】**


〔1〕李贊華(898一936)，契丹人，遼代開國皇帝耶律阿保機長子，封東丹王，投後唐明宗，賜姓名李贊華(原契丹名爲耶律倍)，後被明宗養子遣人殺害。通陰陽，知音律，工遼、漢文章，擅畫契丹人物。<<圖畫見聞志>>稱其爲契丹天皇王耶律阿保機之弟，誤。契丹王阿保機在滅亡渤海國的同時，宣佈改原渤海國爲東部契丹國，簡稱東丹國，國王爲太子耶律倍。同時又封東丹王爲人皇王，自己稱天皇王，王后稱地皇后，令東丹王地位僅次於王與後兩個人，以貶抑耶律德光等人。

〔2〕耶律德光是耶律阿保機的次子，耶律倍的弟弟，故應稱耶律德光之兄。

〔3〕權奇，奇譎非凡。多形容良馬善行。<<漢書.禮樂志>>:""太一況，天馬下，沾赤汗，沫流赭。志俶儻，精權奇。""王先謙補注:""權奇者，奇譎非常之意。""唐高適<<畫馬篇>>:""馬行不動勢若來，權奇蹴踏無塵埃。""

〔4〕榷易，專賣的意思。易，貿易。<<宋史.食貨志下>>:""或更於收",meso_東丹王贊華
